Generation,Bloc,Macro,Image,Total_surface,B,H,P,P_black,obs_count
2,2,MacroG1,2PL2_0.tiff,1947825,1827028,66804,53993,0.447,NA
2,2,MacroG1,2PL2_1.tiff,1992970,1855826,108277,28867,0.21,NA
2,2,MacroG1,2PL2_2.tiff,2064192,1926839,102775,34578,0.252,NA
2,2,MacroG1,2PL2_3.tiff,2152010,2021143,83622,47245,0.361,NA
2,2,MacroG1,2PS3_0.tiff,2281077,2151829,49573,79675,0.616,NA
2,2,MacroG1,2PS3_1.tiff,2208690,2094378,61680,52632,0.46,NA
2,2,MacroG1,2PS3_2.tiff,2162211,2045449,53757,63005,0.54,NA
2,2,MacroG1,3PS3_0.tiff,2111400,1961195,46080,104125,0.693,NA
2,2,MacroG1,3PS3_1.tiff,2053740,1921633,42176,89931,0.681,NA
2,2,MacroG1,3PS3_2.tiff,2256705,2126608,40538,89559,0.688,NA
2,2,MacroG1,3PS3_3.tiff,2116653,1987141,40599,88913,0.687,NA
2,2,MacroG1,3PS3_4.tiff,2113295,1984223,56993,72079,0.558,NA
2,3,MacroG1,1PL5_0.tiff,1896024,1750112,142748,3164,0.022,NA
2,3,MacroG1,1PL5_1.tiff,2044350,1922688,54328,67334,0.553,NA
2,3,MacroG1,1PL5_2.tiff,2004016,1893925,70776,39315,0.357,NA
2,3,MacroG1,1PS5_0.tiff,1607856,1485842,41005,81009,0.664,NA
2,3,MacroG1,1PS5_1.tiff,1697787,1566104,65448,66235,0.503,NA
2,3,MacroG1,1PS5_2.tiff,1716194,1582212,75233,58749,0.438,NA
2,3,MacroG1,1PS5_3.tiff,2075838,1953283,61900,60655,0.495,NA
2,3,MacroG1,1PS5_4.tiff,2067156,1944019,121803,1334,0.011,NA
2,3,MacroG1,2PL4_0.tiff,2013865,1870345,60516,83004,0.578,NA
2,3,MacroG1,2PL4_1.tiff,2055172,1913548,134937,6687,0.047,NA
2,3,MacroG1,2PL4_2.tiff,1952295,1815405,91783,45107,0.33,NA
2,3,MacroG1,2PL4_3.tiff,1990440,1879601,101963,8876,0.08,NA
2,3,MacroG1,3PL4_0.tiff,2070915,1947732,50199,72984,0.592,NA
2,3,MacroG1,3PL4_1.tiff,2094960,1973776,56899,64285,0.53,NA
2,3,MacroG1,3PL4_2.tiff,2134979,2011804,36463,86712,0.704,NA
2,3,MacroG1,3PL4_3.tiff,1954353,1821267,59983,73103,0.549,NA
2,3,MacroG1,3PL4_4.tiff,2026085,1892235,64884,68966,0.515,NA
2,3,MacroG1,3PL4_5.tiff,2100032,1949725,146391,3916,0.026,NA
2,3,MacroG1,3PS4_0.tiff,2123440,1996083,61647,65710,0.516,NA
2,3,MacroG1,3PS4_1.tiff,2031856,1891666,56107,84083,0.6,NA
2,3,MacroG1,3PS4_2.tiff,2107248,1961343,58454,87451,0.599,NA
2,3,MacroG1,3PS4_3.tiff,2073780,1946993,63594,63193,0.498,NA
2,3,MacroG1,3PS4_4.tiff,2042285,1911001,74196,57088,0.435,NA
2,3,MacroG1,3PS5_0.tiff,1952002,1797969,60108,93925,0.61,NA
2,3,MacroG1,3PS5_1.tiff,2048374,1895504,44346,108524,0.71,NA
2,3,MacroG1,3PS5_2.tiff,1846476,1720461,39781,86234,0.684,NA
2,3,MacroG1,3PS5_3.tiff,1978844,1833662,44510,100672,0.693,NA
2,3,MacroG1,3PS5_4.tiff,2004100,1870503,61626,71971,0.539,NA
2,4,MacroG1,1PS6_0.tiff,1955296,1813322,59846,82128,0.578,NA
2,4,MacroG1,1PS6_1.tiff,2087784,1955931,78485,53368,0.405,NA
2,4,MacroG1,1PS6_2.tiff,2163968,2027267,71139,65562,0.48,NA
2,4,MacroG1,1PS6_3.tiff,2099808,1976906,122690,212,0.002,NA
2,4,MacroG1,1PS6_5.tiff,2104092,1966242,53183,84667,0.614,NA
2,4,MacroG1,2PL5_0.tiff,1718010,1593539,80702,43769,0.352,NA
2,4,MacroG1,2PL5_1.tiff,1955695,1838630,36054,81011,0.692,NA
2,4,MacroG1,2PL5_2.tiff,2288146,2176131,43971,68044,0.607,NA
2,4,MacroG1,2PL5_3.tiff,2150640,2033259,68845,48536,0.413,NA
2,4,MacroG1,2PS5_0.tiff,1986921,1854254,38600,94067,0.709,NA
2,4,MacroG1,2PS5_1.tiff,1954316,1809965,64765,79586,0.551,NA
2,4,MacroG1,2PS5_2.tiff,2134460,1996275,74754,63431,0.459,NA
2,4,MacroG1,2PS5_3.tiff,2048715,1920571,52643,75501,0.589,NA
2,4,MacroG1,2PS6_0.tiff,1667820,1535435,112667,19718,0.149,NA
2,4,MacroG1,2PS6_1.tiff,1680816,1556574,51796,72446,0.583,NA
2,4,MacroG1,2PS6_2.tiff,1916859,1770497,70898,75464,0.516,NA
2,4,MacroG1,3PL5_0.tiff,2000370,1880015,50689,69666,0.579,NA
2,4,MacroG1,3PL5_1.tiff,1854090,1734077,80096,39917,0.333,NA
2,4,MacroG1,3PL5_2.tiff,1853478,1734821,53225,65432,0.551,NA
2,4,MacroG1,3PL5_3.tiff,2083446,1941380,68415,73651,0.518,NA
2,4,MacroG1,3PL6_0.tiff,1866240,1722832,50002,93406,0.651,NA
2,4,MacroG1,3PL6_1.tiff,1808304,1659762,66756,81786,0.551,NA
2,4,MacroG1,3PL6_2.tiff,1726104,1591585,87289,47230,0.351,NA
2,4,MacroG1,3PL6_3.tiff,1664471,1532804,62222,69445,0.527,NA
2,1,MacroG13,1PL1_0.tiff,2347200,2211821,93844,41535,0.307,NA
2,1,MacroG13,1PL1_1.tiff,2197152,2066536,49068,81548,0.624,NA
2,1,MacroG13,1PL1_2.tiff,2141046,2008709,131585,752,0.006,NA
2,1,MacroG13,1PL1_3.tiff,2321750,2207537,102333,11880,0.104,NA
2,1,MacroG13,1PL1_4.tiff,2067500,1957895,107090,2515,0.023,NA
2,1,MacroG13,1PS1_0.tiff,2360700,2211123,51955,97622,0.653,NA
2,1,MacroG13,1PS1_1.tiff,2170868,2043497,37572,89799,0.705,NA
2,1,MacroG13,2PL1_0.tiff,2218725,2075670,64495,78560,0.549,NA
2,1,MacroG13,2PL1_1.tiff,1868300,1742056,95481,30763,0.244,NA
2,1,MacroG13,2PL1_2.tiff,1928610,1812640,56973,58997,0.509,NA
2,1,MacroG13,2PS2_0.tiff,2128890,1977523,40703,110664,0.731,NA
2,1,MacroG13,2PS2_1.tiff,2300844,2169858,109008,21978,0.168,NA
2,1,MacroG13,2PS2_2.tiff,2308971,2191637,51915,65419,0.558,NA
2,1,MacroG13,2PS2_3.tiff,2084040,1975319,72350,36371,0.335,NA
2,1,MacroG13,3PL1_0.tiff,2196250,2073000,37661,85589,0.694,NA
2,1,MacroG13,3PL1_1.tiff,2234752,2113545,38246,82961,0.684,NA
2,1,MacroG13,3PL1_2.tiff,2292500,2166372,52785,73343,0.581,NA
2,1,MacroG13,3PL1_3.tiff,2090475,1947899,57163,85413,0.599,NA
2,1,MacroG13,3PL1_4.tiff,2033935,1894651,110603,28681,0.206,NA
2,1,MacroG13,3PS1_0.tiff,2448014,2298603,43349,106062,0.71,NA
2,1,MacroG13,3PS1_1.tiff,2337790,2201754,29382,106654,0.784,NA
2,1,MacroG13,3PS1_2.tiff,2503522,2382229,25005,96288,0.794,NA
2,1,MacroG13,3PS1_3.tiff,2311065,2183576,26110,101379,0.795,NA
2,1,MacroG13,3PS1_4.tiff,2328375,2214193,29601,84581,0.741,NA
2,2,MacroG13,1PL2_0.tiff,2122680,2002055,44181,76444,0.634,NA
2,2,MacroG13,1PL2_1.tiff,1839310,1723436,41311,74563,0.643,NA
2,2,MacroG13,1PL2_2.tiff,2096752,1975471,54560,66721,0.55,NA
2,2,MacroG13,1PL2_3.tiff,1805160,1690133,43406,71621,0.623,NA
2,2,MacroG13,1PL3_0.tiff,2069888,1922506,134097,13285,0.09,NA
2,2,MacroG13,1PL3_1.tiff,1925170,1792096,115025,18049,0.136,NA
2,2,MacroG13,1PL3_2.tiff,1643064,1530650,39788,72626,0.646,NA
2,2,MacroG13,1PL3_3.tiff,1902922,1766330,126006,10586,0.078,NA
2,2,MacroG13,1PS3_0.tiff,2127732,2008618,40876,78238,0.657,NA
2,2,MacroG13,1PS3_1.tiff,1958085,1815508,42843,99734,0.7,NA
2,2,MacroG13,1PS3_2.tiff,2241650,2108748,44530,88372,0.665,NA
2,2,MacroG13,1PS3_3.tiff,2043485,1896299,139015,8171,0.056,NA
2,2,MacroG13,2PL2_0.tiff,1947825,1836801,57938,53086,0.478,NA
2,2,MacroG13,2PL2_1.tiff,1992970,1864134,101225,27611,0.214,NA
2,2,MacroG13,2PL2_2.tiff,2064192,1934506,96251,33435,0.258,NA
2,2,MacroG13,2PL2_3.tiff,2152010,2028859,76860,46291,0.376,NA
2,2,MacroG13,2PS3_0.tiff,2281077,2159021,43489,78567,0.644,NA
2,2,MacroG13,2PS3_1.tiff,2208690,2103789,53152,51749,0.493,NA
2,2,MacroG13,2PS3_2.tiff,2162211,2053947,46134,62130,0.574,NA
2,2,MacroG13,3PS3_0.tiff,2111400,1969063,39400,102937,0.723,NA
2,2,MacroG13,3PS3_1.tiff,2053740,1930732,34446,88562,0.72,NA
2,2,MacroG13,3PS3_2.tiff,2256705,2134765,33366,88574,0.726,NA
2,2,MacroG13,3PS3_3.tiff,2116653,1993974,34739,87940,0.717,NA
2,2,MacroG13,3PS3_4.tiff,2113295,1991317,50834,71144,0.583,NA
2,3,MacroG13,1PL5_0.tiff,1896024,1757180,136346,2498,0.018,NA
2,3,MacroG13,1PL5_1.tiff,2044350,1932180,45831,66339,0.591,NA
2,3,MacroG13,1PL5_2.tiff,2004016,1900508,65232,38276,0.37,NA
2,3,MacroG13,1PS5_0.tiff,1607856,1494088,34038,79730,0.701,NA
2,3,MacroG13,1PS5_1.tiff,1697787,1574290,58913,64584,0.523,NA
2,3,MacroG13,1PS5_2.tiff,1716194,1590329,68841,57024,0.453,NA
2,3,MacroG13,1PS5_3.tiff,2075838,1961509,54907,59422,0.52,NA
2,3,MacroG13,1PS5_4.tiff,2067156,1951712,114189,1255,0.011,NA
2,3,MacroG13,2PL4_0.tiff,2013865,1877665,54825,81375,0.597,NA
2,3,MacroG13,2PL4_1.tiff,2055172,1921554,127581,6037,0.045,NA
2,3,MacroG13,2PL4_2.tiff,1952295,1825645,82917,43733,0.345,NA
2,3,MacroG13,2PL4_3.tiff,1990440,1886519,95468,8453,0.081,NA
2,3,MacroG13,3PL4_0.tiff,2070915,1955721,43273,71921,0.624,NA
2,3,MacroG13,3PL4_1.tiff,2094960,1982165,49533,63262,0.561,NA
2,3,MacroG13,3PL4_2.tiff,2134979,2019819,29634,85526,0.743,NA
2,3,MacroG13,3PL4_3.tiff,1954353,1830903,51443,72007,0.583,NA
2,3,MacroG13,3PL4_4.tiff,2026085,1901230,57009,67846,0.543,NA
2,3,MacroG13,3PL4_5.tiff,2100032,1958392,137843,3797,0.027,NA
2,3,MacroG13,3PS4_0.tiff,2123440,2005774,53244,64422,0.547,NA
2,3,MacroG13,3PS4_1.tiff,2031856,1900713,48465,82678,0.63,NA
2,3,MacroG13,3PS4_2.tiff,2107248,1970458,50945,85845,0.628,NA
2,3,MacroG13,3PS4_3.tiff,2073780,1955075,57400,61305,0.516,NA
2,3,MacroG13,3PS4_4.tiff,2042285,1919230,67767,55288,0.449,NA
2,3,MacroG13,3PS5_0.tiff,1952002,1807513,51996,92493,0.64,NA
2,3,MacroG13,3PS5_1.tiff,2048374,1904417,36483,107474,0.747,NA
2,3,MacroG13,3PS5_2.tiff,1846476,1728146,33089,85241,0.72,NA
2,3,MacroG13,3PS5_3.tiff,1978844,1840946,38360,99538,0.722,NA
2,3,MacroG13,3PS5_4.tiff,2004100,1879667,53823,70610,0.567,NA
2,4,MacroG13,1PS6_0.tiff,1955296,1822201,52405,80690,0.606,NA
2,4,MacroG13,1PS6_1.tiff,2087784,1964470,71175,52139,0.423,NA
2,4,MacroG13,1PS6_2.tiff,2163968,2036621,63593,63754,0.501,NA
2,4,MacroG13,1PS6_3.tiff,2099808,1984560,115039,209,0.002,NA
2,4,MacroG13,1PS6_5.tiff,2104092,1973710,46928,83454,0.64,NA
2,4,MacroG13,2PL5_0.tiff,1718010,1601788,74112,42110,0.362,NA
2,4,MacroG13,2PL5_1.tiff,1955695,1845835,29952,79908,0.727,NA
2,4,MacroG13,2PL5_2.tiff,2288146,2184412,36920,66814,0.644,NA
2,4,MacroG13,2PL5_3.tiff,2150640,2043422,59591,47627,0.444,NA
2,4,MacroG13,2PS5_0.tiff,1986921,1862236,32061,92624,0.743,NA
2,4,MacroG13,2PS5_1.tiff,1954316,1818463,57940,77913,0.574,NA
2,4,MacroG13,2PS5_2.tiff,2134460,2004163,69071,61226,0.47,NA
2,4,MacroG13,2PS5_3.tiff,2048715,1928742,45651,74322,0.619,NA
2,4,MacroG13,2PS6_0.tiff,1667820,1544833,104797,18190,0.148,NA
2,4,MacroG13,2PS6_1.tiff,1680816,1564322,45279,71215,0.611,NA
2,4,MacroG13,2PS6_2.tiff,1916859,1778951,64289,73619,0.534,NA
2,4,MacroG13,3PL5_0.tiff,2000370,1889034,42789,68547,0.616,NA
2,4,MacroG13,3PL5_1.tiff,1854090,1743211,72889,37990,0.343,NA
2,4,MacroG13,3PL5_2.tiff,1853478,1744634,44259,64585,0.593,NA
2,4,MacroG13,3PL5_3.tiff,2083446,1950361,60745,72340,0.544,NA
2,4,MacroG13,3PL6_0.tiff,1866240,1732122,41701,92417,0.689,NA
2,4,MacroG13,3PL6_1.tiff,1808304,1667917,60108,80279,0.572,NA
2,4,MacroG13,3PL6_2.tiff,1726104,1600333,80348,45423,0.361,NA
2,4,MacroG13,3PL6_3.tiff,1664471,1540749,55430,68292,0.552,NA
3,1,MacroG3,1PL1_0.tiff,2132296,2033960,31179,67157,0.683,NA
3,1,MacroG3,1PL1_1.tiff,2045428,1928228,87653,29547,0.252,NA
3,1,MacroG3,1PL1_2.tiff,2036408,1934246,46188,55974,0.548,NA
3,1,MacroG3,1PL1_3.tiff,2073137,1961956,35340,75841,0.682,NA
3,1,MacroG3,1PL1_4.tiff,2027004,1911360,96935,18709,0.162,75
3,1,MacroG3,1PS1_0.tiff,1972806,1831638,76914,64254,0.455,NA
3,1,MacroG3,1PS1_1.tiff,2060780,1942630,87817,30333,0.257,NA
3,1,MacroG3,1PS1_2.tiff,1981273,1876863,40040,64370,0.617,NA
3,1,MacroG3,2PL1_0.tiff,2018359,1910157,60057,48145,0.445,NA
3,1,MacroG3,2PL1_1.tiff,2169870,2037184,63521,69165,0.521,NA
3,1,MacroG3,2PL1_2.tiff,1871100,1739763,82111,49226,0.375,NA
3,1,MacroG3,2PL1_3.tiff,2059840,1942448,88006,29386,0.25,119
3,1,MacroG3,2PL1_7.tiff,1779141,1691475,83424,4242,0.048,NA
3,1,MacroG3,2PS2_0.tiff,2269540,2142232,56151,71157,0.559,NA
3,1,MacroG3,2PS2_1.tiff,1761137,1637511,40815,82811,0.67,311
3,1,MacroG3,2PS2_2.tiff,1859431,1729518,42921,86992,0.67,NA
3,1,MacroG3,2PS2_3.tiff,1854524,1744909,63140,46475,0.424,NA
3,1,MacroG3,2PS2_4.tiff,1877760,1760017,82582,35161,0.299,NA
3,1,MacroG3,2PS2_7.tiff,1920800,1830287,90216,297,0.003,NA
3,1,MacroG3,3PL1_0.tiff,2171776,2045692,52792,73292,0.581,NA
3,1,MacroG3,3PL1_2.tiff,2102336,1986772,43007,72557,0.628,NA
3,1,MacroG3,3PL1_3.tiff,1901862,1792711,37253,71898,0.659,NA
3,1,MacroG3,3PL1_4.tiff,1961925,1845833,42907,73185,0.63,NA
